latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.8905,31.6234,356.35,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,318.72,28.42,D
36.87834,31.4477,332.17,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,305.24,3.73,D
36.87809,31.44404,343.13,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.38,10.12,D
36.87732,31.43299,345.67,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,313.53,19.45,D
36.89108,31.63193,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,340.21,58.91,D
36.87758,31.43678,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,327.28,19.45,D
36.87782,31.63185,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,308.81,13.09,D
36.87755,31.62749,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,312.44,8.46,D
36.8773,31.62342,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,314.76,8.46,D
36.87621,31.60571,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,313.29,10.03,D
36.86504,31.42734,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,307.66,13.11,D
36.87707,31.61967,350.54,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.56,7.51,D
36.88284,31.6294,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,312.22,8.46,D
36.87058,31.43402,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,307.37,8.56,D
36.88256,31.62494,350.08,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.89,8.46,D
36.8823,31.6207,355.37,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.38,7.51,D
36.87082,31.43777,345.64,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,305.53,8.56,D
36.88762,31.62312,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,313.65,26.54,D
36.8759,31.43711,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,321.22,21.64,D
36.88842,31.63601,347.42,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.7,52.5,D
36.87613,31.4407,356.09,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.15,23.69,D
36.87565,31.43328,345.1,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,314.48,21.64,D
36.88816,31.63184,350.38,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,341.24,64.94,D
36.88789,31.62754,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,329.45,64.94,D
36.89337,31.63247,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,312.83,64.94,D
36.88144,31.44362,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,313.75,23.69,D
36.8931,31.62819,349.18,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,323.02,64.94,D
36.89284,31.62394,355.56,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,320.22,26.54,D
36.88167,31.44732,342.12,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.49,7.35,D
36.88121,31.4401,351.79,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,319.94,23.69,D
36.88097,31.43644,346.87,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,315.43,21.64,D
36.88073,31.43258,336.55,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.41,21.64,D
36.89852,31.63195,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,308.75,16.2,D
36.898,31.62374,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,316.27,7.17,D
36.88675,31.44663,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,317.24,41.46,D
36.89825,31.62773,347.08,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,316.56,16.2,D
36.887,31.45052,344.32,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.98,41.46,D
36.88652,31.44306,350.14,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,330.32,119.59,D
36.89231,31.45338,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,320.71,16.93,D
36.90311,31.62272,340,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.61,7.17,D
36.90289,31.61915,348.72,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,318.49,7.17,D
36.89276,31.46038,336.44,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.41,4.6,D
36.89254,31.45696,346.22,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,311.81,16.93,D
36.89207,31.44963,351.12,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,336.41,41.46,D
36.89183,31.44592,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,345.68,41.46,D
36.90025,31.4969,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,310.5,20.77,D
36.89994,31.49211,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,316.37,28.81,D
36.89806,31.46296,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,320.31,28.86,D
36.89783,31.45952,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,323.77,28.86,D
36.89739,31.45261,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,348.78,51.32,D
36.89715,31.44893,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,337.01,50.47,D
36.90083,31.50579,349.61,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.23,4.6,D
36.90055,31.50161,348.33,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.17,20.77,D
36.89965,31.48763,338.08,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.33,28.81,D
36.89828,31.4664,347.68,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,315.55,8.19,D
36.89691,31.44528,337.53,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.54,50.47,D
36.89761,31.45609,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,345.84,51.32,D
36.90567,31.50129,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,309.38,20.77,D
36.90539,31.49689,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,316.13,20.77,D
36.90506,31.49188,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,338.53,28.81,D
36.90334,31.46522,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,319.36,8.19,D
36.90313,31.46197,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,327.89,28.86,D
36.91302,31.61589,341.56,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,312.66,6.93,D
36.91279,31.61218,336.05,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,310.57,5.07,D
36.91197,31.59938,339.4,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.78,1.94,D
36.91174,31.59577,338.61,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.79,1.94,D
36.90861,31.54688,332.22,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,306.95,2,D
36.90837,31.54321,340.34,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.99,3.28,D
36.9065,31.51412,334.46,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,307.75,3.48,D
36.9063,31.51102,339.47,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.39,3.48,D
36.90611,31.50801,341.17,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.91,4.6,D
36.90589,31.50468,351.12,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.98,4.6,D
36.90474,31.487,352.3,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,313.61,28.81,D
36.90446,31.48257,351.17,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,311.93,13.55,D
36.90398,31.47519,339.62,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.2,4.12,D
36.90376,31.47177,341.71,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,313.11,4.12,D
36.90354,31.46844,352.02,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,317.54,8.19,D
36.90246,31.45178,343.21,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.64,51.32,D
36.90291,31.45866,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,341.95,28.86,D
36.90269,31.45527,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,329.56,51.32,D
36.91704,31.59789,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,313.27,8.09,D
36.91115,31.50643,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,312.53,72.86,D
36.91096,31.50348,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,313.37,72.86,D
36.9105,31.49648,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,331.4,52.29,D
36.90908,31.47466,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,324.18,43.23,D
36.91678,31.59379,354.9,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,316.6,8.09,D
36.91214,31.5217,338.42,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.74,9.93,D
36.91187,31.51764,332.35,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307,9.3,D
36.91167,31.51454,332.94,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.05,9.3,D
36.91149,31.51177,340.63,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,308.57,36.82,D
36.91132,31.50909,355.48,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.83,36.82,D
36.91074,31.50009,354.59,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,321.53,52.29,D
36.91022,31.49222,346.81,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,314.48,33.04,D
36.90934,31.47874,343.5,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,309.71,10.98,D
36.90861,31.46745,352.76,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,315.49,23.06,D
36.90884,31.4709,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,330.23,43.23,D
36.91758,31.52631,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,315.56,9.93,D
36.91719,31.52036,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,315.41,9.93,D
36.91695,31.51668,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,317.61,9.3,D
36.91673,31.51325,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,320.89,9.3,D
36.91619,31.50486,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,356.15,72.86,D
36.92204,31.5953,345.39,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,307.37,8.09,D
36.92173,31.5904,352.93,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.61,8.09,D
36.91825,31.53658,341.57,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,299.17,12.12,D
36.91795,31.53193,355.06,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,315.06,12.12,D
36.91655,31.51036,354.71,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,327.81,36.82,D
36.91579,31.49886,351.45,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,313.04,52.29,D
36.91636,31.50761,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,336.4,36.82,D
36.916,31.50194,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,332.46,72.86,D
36.92302,31.53065,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,318.01,59.41,D
36.92181,31.51229,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,350.21,83.74,D
36.9216,31.50914,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,361.99,128.45,D
36.9096,31.32782,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,317.06,30.16,D
36.92235,31.52046,355.17,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,325.88,42.48,D
36.92206,31.5161,354.94,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,325.87,83.74,D
36.92103,31.50038,348.41,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,310.04,71.27,D
36.90939,31.32467,342.86,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,315.02,30.16,D
36.92268,31.52551,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,328.51,42.48,D
36.92142,31.50628,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,369.1,128.45,D
36.92123,31.50335,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,330.11,71.27,D
36.92672,31.50868,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,319.67,128.45,D
36.91486,31.3303,367,0.13,0.37,2021-07-29,1134,1,VIIRS,h,2.0NRT,323.01,40.34,D
36.92629,31.50218,352.88,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,312.15,71.27,D
36.91506,31.33333,350.01,0.13,0.37,2021-07-29,1134,1,VIIRS,n,2.0NRT,313.54,40.34,D
36.9265,31.50538,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,335.34,128.45,D
36.91465,31.32721,367,0.13,0.37,2021-07-29,1134,1,VIIRS,l,2.0NRT,336.63,30.16,D
37.02553,40.45779,306.82,0.13,0.36,2021-07-29,2212,1,VIIRS,n,2.0NRT,294.59,2.63,N
39.58664,43.89973,295.21,0.13,0.36,2021-07-29,2212,1,VIIRS,n,2.0NRT,284.98,0.6,N
38.6534,39.7711,302.17,0.13,0.36,2021-07-29,2212,1,VIIRS,n,2.0NRT,291.27,1.65,N
39.94474,33.19103,305.42,0.43,0.38,2021-07-29,2352,1,VIIRS,n,2.0NRT,290.32,1.01,N
38.8833,37.8983,306.47,0.47,0.48,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.12,1.36,N
40.25951,30.04411,302.99,0.17,0.41,2021-07-29,2352,1,VIIRS,n,2.0NRT,292.37,0.56,N
38.45602,38.72929,304.19,0.53,0.5,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.46,1.64,N
40.28133,28.91882,302.14,0.16,0.4,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.46,0.23,N
40.44595,27.13805,313.78,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,296.44,1.21,N
40.44529,27.14318,317.26,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,296.82,1.21,N
40.44247,27.13733,312.52,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,296.16,1.21,N
40.44181,27.14248,309.64,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,295.21,1.21,N
39.59464,32.41953,303.28,0.41,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,289.86,1.05,N
39.8368,30.30119,307.37,0.38,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.75,1.21,N
39.22898,31.89978,299.94,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,288.74,0.74,N
41.10805,37.32546,307.33,0.39,0.44,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.68,0.7,N
41.24287,36.46519,322.41,0.54,0.42,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.24,2.93,N
40.93423,35.88587,297.13,0.51,0.41,2021-07-29,2352,1,VIIRS,n,2.0NRT,284.52,0.74,N
40.93405,35.88599,296.04,0.51,0.41,2021-07-29,2352,1,VIIRS,n,2.0NRT,283.88,0.54,N
41.56653,32.43217,315.1,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.86,1.99,N
41.19275,32.62609,304.44,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,292.58,1.01,N
41.18033,32.63707,305.71,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,292.19,0.97,N
41.17701,32.63607,303.73,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.23,0.97,N
41.17368,32.63506,307.71,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.61,1.53,N
41.26622,31.42378,324.3,0.39,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,295.74,2.79,N
41.26547,31.42833,305.87,0.39,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,295.41,1,N
41.2622,31.42739,305.37,0.39,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.55,1.25,N
41.25387,31.41545,303.41,0.39,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,291.96,0.95,N
41.63004,27.68751,311.31,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.85,1.63,N
41.63604,27.50416,308.25,0.15,0.39,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.67,1.61,N
38.89495,41.56804,301.67,0.36,0.58,2021-07-29,2352,1,VIIRS,n,2.0NRT,288.95,0.36,N
38.41574,43.2372,298.53,0.46,0.63,2021-07-29,2352,1,VIIRS,n,2.0NRT,286.82,1.57,N
40.94553,31.39548,305.7,0.39,0.36,2021-07-29,2352,1,VIIRS,n,2.0NRT,290,0.68,N
40.7655,32.2151,306.97,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,284.28,1.17,N
41.01955,28.55436,315.41,0.16,0.4,2021-07-29,2352,1,VIIRS,n,2.0NRT,294.16,2.1,N
40.7647,32.21974,304.44,0.4,0.37,2021-07-29,2352,1,VIIRS,n,2.0NRT,284.95,1.14,N
40.79973,29.37795,313.17,0.17,0.41,2021-07-29,2352,1,VIIRS,n,2.0NRT,297.26,1.94,N
38.66408,39.23593,304.74,0.55,0.51,2021-07-29,2352,1,VIIRS,n,2.0NRT,293.01,1.6,N
36.24242,33.68363,317.52,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.15,2.44,N
36.24462,33.6528,336.2,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,299.37,7.49,N
36.23867,33.68303,314.7,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.85,2.44,N
36.23757,33.68858,317.24,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.72,10.38,N
36.24198,33.6466,328.49,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,298.67,5.85,N
36.24084,33.65234,355.68,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.84,20.63,N
36.23822,33.64605,336.73,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.3,5.85,N
36.23447,33.64548,337.26,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,323.16,68.45,N
36.23333,33.65125,314.92,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.58,14.87,N
36.23074,33.64483,327.91,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,319.52,68.45,N
36.22958,33.65067,331.43,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.42,14.87,N
36.22703,33.644,331.45,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.16,5.86,N
36.22586,33.64991,316.65,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.01,3.65,N
36.22216,33.64907,313.28,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302,3.65,N
36.21848,33.64815,352.12,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,306.72,14.26,N
36.21731,33.65401,323.35,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,306.09,14.26,N
36.21478,33.64726,314.19,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.81,14.26,N
36.21225,33.64052,312.91,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.76,10.57,N
36.2085,33.63995,340.32,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,307.93,10.57,N
36.89557,29.83984,299.33,0.39,0.36,2021-07-29,2354,1,VIIRS,n,2.0NRT,283.33,0.36,N
36.20479,33.63914,346.69,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,305.79,7.83,N
36.20366,33.64482,319.69,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.88,4.52,N
36.2011,33.63821,332.64,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.55,7.83,N
36.19999,33.64378,323.65,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,305.11,4.52,N
36.19633,33.64274,327.16,0.5,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.83,6.16,N
36.25148,33.26775,314.85,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,297.83,2.98,N
36.25158,33.26587,310.01,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,297.8,2.9,N
36.23571,33.28922,320.44,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,298.65,3.98,N
36.20896,33.30964,347.63,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,305.84,20.66,N
36.99824,28.73325,331.2,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,299.72,1.71,N
36.20537,33.30854,340.28,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,311.99,43.92,N
36.21594,33.2539,313.72,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,295.82,2.61,N
36.99495,28.73246,310.19,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,298.87,1.71,N
36.9943,28.73678,307.45,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,296.86,1.71,N
36.99036,28.74028,315.77,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,299.82,3.3,N
36.98709,28.73947,333.16,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.04,3.3,N
36.98907,28.72644,319.55,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.02,3.53,N
36.98841,28.73079,319.72,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.76,3.66,N
36.98381,28.73867,331.28,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.89,3.89,N
36.9858,28.7256,315.03,0.17,0.41,2021-07-29,2354,1,VIIRS,n,2.0NRT,302.22,2.91,N
36.19147,33.24311,326.25,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,298.38,5.07,N
36.17796,33.31248,339.29,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.37,20.43,N
36.17697,33.31751,353.19,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,311.16,20.43,N
36.17598,33.32257,330.42,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.13,3.78,N
36.17237,33.32157,348.6,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,306.21,15.16,N
36.17336,33.31651,315.9,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.13,2.92,N
36.16874,33.32061,342.7,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.11,15.16,N
36.16772,33.32583,343.57,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.15,15.16,N
36.17747,33.25645,336.09,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,307.08,9.89,N
36.1641,33.32488,352.14,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,308.71,15.86,N
36.16297,33.3306,320.93,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.85,13.42,N
36.17391,33.25529,343.51,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,310.56,9.89,N
36.15928,33.32998,351.89,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,307.95,13.42,N
36.15812,33.33588,326.77,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.89,13.42,N
36.17292,33.26031,314.79,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.88,9.89,N
36.16251,33.31353,313.27,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.13,1.6,N
36.16042,33.32418,316.27,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.5,15.86,N
36.33944,32.37032,337.18,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,303.03,8.92,N
36.17034,33.25412,335.43,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,318.35,25.09,N
36.16934,33.2592,345.57,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,307.34,25.09,N
36.15889,33.31251,332.35,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.6,7.09,N
36.15786,33.31779,345.46,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,306.27,13.46,N
36.33683,32.36477,356.3,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,310.06,8.92,N
36.33602,32.36913,349.73,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,310.89,8.92,N
36.33514,32.37378,367,0.44,0.38,2021-07-29,2354,1,VIIRS,h,2.0NRT,313.13,14.85,N
36.16676,33.25298,351.76,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,307.41,25.09,N
36.16578,33.258,343.2,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.66,25.09,N
36.3334,32.36358,323.61,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,304.2,13.39,N
36.33256,32.36808,345.25,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,309.69,13.39,N
36.3317,32.37269,350.24,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,315.64,20.42,N
36.16414,33.24697,336.48,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,300.85,11.37,N
36.1632,33.25176,333.15,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,306.11,5.58,N
36.16221,33.25681,320.8,0.48,0.4,2021-07-29,2354,1,VIIRS,n,2.0NRT,301.25,5.58,N
36.3291,32.36707,353,0.44,0.38,2021-07-29,2354,1,VIIRS,n,2.0NRT,315.3,13.39,N
